0.513710,2.001900,3.498500
0.515730,2.006700,3.509900
0.517750,2.011500,3.521300
0.519780,2.016400,3.532800
0.521820,2.021300,3.544300
0.523870,2.026300,3.555900
0.525930,2.031200,3.567600
0.527990,2.036300,3.579200
0.530060,2.041300,3.590900
0.532140,2.046400,3.602700
0.534230,2.051500,3.614500
0.536330,2.056700,3.626400
0.538430,2.061900,3.638300
0.540540,2.067100,3.650200
0.542660,2.072400,3.662200
0.544790,2.077700,3.674200
0.546930,2.083100,3.686300
0.549080,2.088500,3.698400
0.551230,2.093900,3.710600
0.553390,2.099400,3.722800
0.555560,2.104900,3.735100
0.557740,2.110500,3.747400
0.559930,2.116100,3.759700
0.562130,2.121800,3.772100
0.564340,2.127500,3.784500
0.566550,2.133300,3.796900
0.568770,2.139100,3.809400
0.571000,2.145000,3.822000
0.573240,2.150900,3.834500
0.575490,2.156900,3.847100
0.577750,2.162900,3.859800
0.580020,2.169000,3.872500
0.582290,2.175100,3.885200
0.584580,2.181300,3.897900
0.586870,2.187500,3.910700
0.589180,2.193800,3.923500
0.591490,2.200200,3.936400
0.593810,2.206500,3.949200
0.596140,2.213000,3.962200
0.598480,2.219500,3.975100
0.600820,2.226100,3.988100
0.603180,2.232700,4.001100
0.605550,2.239300,4.014100
0.607920,2.246100,4.027100
0.610310,2.252900,4.040200
0.612700,2.259700,4.053300
0.615110,2.266600,4.066500
0.617520,2.273600,4.079600
0.619950,2.280600,4.092800
0.622380,2.287600,4.106000
0.624820,2.294800,4.119200
0.627270,2.302000,4.132400
0.629730,2.309200,4.145700
0.632200,2.316500,4.159000
0.634680,2.323900,4.172300
0.637170,2.331300,4.185600
0.639670,2.338800,4.198900
0.642180,2.346300,4.212300
0.644700,2.353900,4.225600
0.647230,2.361500,4.239000
0.649770,2.369200,4.252400
0.652320,2.377000,4.265800
0.654880,2.384800,4.279200
0.657450,2.392700,4.292700
0.660030,2.400700,4.306100
0.662620,2.408600,4.319500
0.665220,2.416700,4.333000
0.667830,2.424800,4.346500
0.670450,2.433000,4.359900
0.673080,2.441200,4.373400
0.675720,2.449400,4.386900
0.678370,2.457800,4.400400
0.681030,2.466100,4.413900
0.683710,2.474600,4.427300
0.686390,2.483100,4.440800
0.689080,2.491600,4.454300
0.691790,2.500200,4.467800
0.694500,2.508800,4.481300
0.697230,2.517500,4.494800
0.699960,2.526300,4.508300
0.702710,2.535100,4.521900
0.705460,2.543900,4.535300
0.708230,2.552800,4.548800
0.711010,2.561800,4.562300
0.713800,2.570800,4.575800
0.716600,2.579800,4.589300
0.719410,2.588900,4.602800
0.722240,2.598000,4.616300
0.725070,2.607200,4.629800
0.727920,2.616500,4.643200
0.730770,2.625700,4.656700
0.733640,2.635000,4.670100
0.736520,2.644400,4.683600
0.739410,2.653800,4.697000
0.742310,2.663200,4.710500
0.745220,2.672700,4.723900
0.748140,2.682200,4.737300
0.751080,2.691800,4.750700
0.754030,2.701400,4.764100
0.756990,2.711000,4.777500
0.759960,2.720700,4.790900
0.762940,2.730400,4.804300
0.765930,2.740100,4.817700
0.768940,2.749900,4.831100
0.771950,2.759700,4.844400
0.774980,2.769600,4.857800
0.778020,2.779400,4.871100
0.781080,2.789300,4.884400
0.784140,2.799300,4.897700
0.787220,2.809200,4.911000
0.790310,2.819200,4.924400
0.793410,2.829300,4.937600
0.796520,2.839300,4.950900
0.799640,2.849400,4.964200
0.802780,2.859500,4.977500
0.805930,2.869600,4.990700
0.809090,2.879700,5.004000
0.812270,2.889900,5.017300
0.815460,2.900100,5.030500
0.818650,2.910300,5.043700
0.821870,2.920500,5.057000
0.825090,2.930800,5.070200
0.828330,2.941100,5.083400
0.831580,2.951300,5.096700
0.834840,2.961700,5.109900
0.838120,2.972000,5.123100
0.841410,2.982300,5.136300
0.844710,2.992700,5.149500
0.848020,3.003000,5.162700
0.851350,3.013400,5.176000
0.854690,3.023800,5.189200
0.858040,3.034200,5.202400
0.861410,3.044700,5.215600
0.864790,3.055100,5.228800
0.868180,3.065600,5.242100
0.871590,3.076000,5.255300
0.875010,3.086500,5.268500
0.878440,3.097000,5.281800
0.881890,3.107500,5.295000
0.885350,3.118000,5.308300
0.888820,3.128500,5.321600
0.892310,3.139000,5.334900
0.895810,3.149500,5.348200
0.899330,3.160100,5.361500
0.902850,3.170600,5.374800
0.906400,3.181200,5.388200
0.909950,3.191800,5.401500
0.913520,3.202400,5.414900
0.917110,3.213000,5.428300
0.920710,3.223600,5.441700
0.924320,3.234200,5.455200
0.927950,3.244800,5.468700
0.931590,3.255400,5.482100
0.935240,3.266100,5.495700
0.938910,3.276800,5.509200
0.942590,3.287400,5.522800
0.946290,3.298100,5.536400
0.950010,3.308800,5.550000
0.953730,3.319500,5.563700
0.957480,3.330300,5.577400
0.961230,3.341000,5.591100
0.965000,3.351800,5.604900
0.968790,3.362600,5.618700
0.972590,3.373400,5.632600
0.976410,3.384200,5.646500
0.980240,3.395000,5.660400
0.984080,3.405900,5.674400
0.987950,3.416800,5.688400
0.991820,3.427700,5.702400
0.995710,3.438700,5.716500
0.999620,3.449700,5.730700
1.003500,3.460700,5.744900
1.007500,3.471700,5.759100
1.011400,3.482800,5.773400
1.015400,3.493900,5.787800
1.019400,3.505100,5.802200
1.023400,3.516300,5.816600
1.027400,3.527500,5.831100
1.031400,3.538800,5.845700
1.035500,3.550100,5.860300
1.039500,3.561500,5.874900
1.043600,3.572900,5.889700
1.047700,3.584400,5.904400
1.051800,3.596000,5.919300
1.056000,3.607600,5.934200
1.060100,3.619200,5.949100
1.064300,3.631000,5.964100
1.068400,3.642800,5.979100
1.072600,3.654700,5.994300
1.076800,3.666600,6.009400
1.081100,3.678600,6.024600
1.085300,3.690800,6.039900
1.089600,3.703000,6.055200
1.093800,3.715200,6.070600
1.098100,3.727600,6.086000
1.102400,3.740100,6.101500
1.106800,3.752700,6.117100
1.111100,3.765300,6.132600
1.115500,3.778100,6.148300
1.119800,3.791000,6.163900
1.124200,3.804000,6.179600
1.128600,3.817100,6.195400
1.133100,3.830400,6.211200
1.137500,3.843700,6.227000
1.142000,3.857200,6.242900
1.146500,3.870900,6.258800
1.151000,3.884600,6.274700
1.155500,3.898500,6.290600
1.160000,3.912500,6.306600
1.164600,3.926700,6.322600
1.169100,3.941100,6.338600
1.173700,3.955600,6.354600
1.178300,3.970200,6.370600
1.182900,3.985000,6.386600
1.187600,4.000000,6.402600
1.192200,4.015100,6.418600
1.196900,4.030400,6.434600
1.201600,4.045900,6.450600
1.206300,4.061600,6.466600
1.211100,4.077400,6.482500
1.215800,4.093400,6.498400
1.220600,4.109600,6.514200
1.225400,4.126000,6.530000
1.230200,4.142600,6.545700
1.235000,4.159400,6.561400
1.239900,4.176400,6.577000
1.244700,4.193500,6.592500
1.249600,4.210900,6.607900
1.254500,4.228500,6.623300
1.259400,4.246200,6.638500
1.264400,4.264200,6.653600
1.269300,4.282300,6.668600
1.274300,4.300700,6.683500
1.279300,4.319300,6.698300
1.284300,4.338000,6.712800
1.289400,4.357000,6.727300
1.294400,4.376200,6.741600
1.299500,4.395500,6.755600
1.304600,4.415100,6.769600
1.309700,4.434800,6.783300
1.314900,4.454800,6.796800
1.320000,4.474900,6.810100
1.325200,4.495200,6.823100
1.330400,4.515700,6.836000
1.335600,4.536300,6.848500
1.340900,4.557200,6.860900
1.346100,4.578200,6.872900
1.351400,4.599300,6.884700
1.356700,4.620600,6.896200
1.362000,4.642100,6.907300
1.367400,4.663600,6.918200
1.372700,4.685300,6.928800
1.378100,4.707200,6.939000
1.383500,4.729100,6.948900
1.389000,4.751100,6.958400
1.394400,4.773300,6.967500
1.399900,4.795500,6.976300
1.405400,4.817700,6.984700
1.410900,4.840100,6.992700
1.416400,4.862400,7.000400
1.422000,4.884800,7.007600
1.427600,4.907300,7.014400
1.433200,4.929700,7.020700
1.438800,4.952100,7.026700
1.444400,4.974400,7.032200
1.450100,4.996800,7.037300
1.455800,5.019100,7.041900
1.461500,5.041200,7.046100
1.467200,5.063300,7.049800
1.473000,5.085300,7.053100
1.478800,5.107200,7.055900
1.484600,5.128900,7.058200
1.490400,5.150500,7.060100
1.496200,5.171800,7.061500
1.502100,5.193000,7.062400
1.508000,5.213900,7.062900
1.513900,5.234600,7.062900
1.519900,5.255100,7.062500
1.525800,5.275300,7.061500
1.531800,5.295100,7.060200
1.537800,5.314700,7.058300
1.543900,5.333900,7.056100
1.549900,5.352800,7.053400
1.556000,5.371200,7.050200
1.562100,5.389300,7.046700
1.568200,5.407000,7.042700
1.574400,5.424300,7.038300
1.580600,5.441100,7.033600
1.586800,5.457400,7.028400
1.593000,5.473300,7.022900
1.599200,5.488600,7.017000
1.605500,5.503400,7.010800
1.611800,5.517700,7.004200
1.618100,5.531500,6.997300
1.624500,5.544700,6.990100
1.630900,5.557300,6.982600
1.637300,5.569300,6.974900
1.643700,5.580700,6.966900
1.650100,5.591500,6.958700
1.656600,5.601700,6.950200
1.663100,5.611200,6.941600
1.669600,5.620100,6.932700
1.676200,5.628300,6.923800
1.682800,5.635800,6.914600
1.689400,5.642700,6.905400
1.696000,5.648900,6.896000
1.702700,5.654400,6.886600
1.709300,5.659200,6.877100
1.716000,5.663200,6.867600
1.722800,5.666600,6.858000
1.729500,5.669300,6.848500
1.736300,5.671200,6.838900
1.743100,5.672500,6.829500
1.750000,5.673000,6.820000
1.756800,5.672800,6.810700
1.763700,5.671900,6.801500
1.770700,5.670300,6.792400
1.777600,5.667900,6.783400
1.784600,5.664800,6.774700
1.791600,5.661100,6.766100
1.798600,5.656600,6.757700
1.805700,5.651400,6.749500
1.812700,5.645500,6.741600
1.819900,5.638900,6.734000
1.827000,5.631600,6.726600
1.834200,5.623700,6.719500
1.841400,5.615100,6.712800
1.848600,5.605800,6.706400
1.855800,5.595800,6.700400
1.863100,5.585200,6.694700
1.870400,5.573900,6.689400
1.877800,5.562100,6.684600
1.885100,5.549500,6.680100
1.892500,5.536400,6.676100
1.900000,5.522700,6.672600
1.907400,5.508400,6.669500
1.914900,5.493400,6.666900
1.922400,5.478000,6.664800
1.930000,5.461900,6.663200
1.937500,5.445300,6.662100
1.945100,5.428200,6.661600
1.952800,5.410500,6.661600
1.960400,5.392400,6.662200
1.968100,5.373700,6.663400
1.975800,5.354600,6.665100
1.983600,5.335000,6.667500
1.991400,5.314900,6.670400
1.999200,5.294400,6.674000
2.007000,5.273400,6.678200
2.014900,5.252000,6.683000
2.022800,5.230300,6.688500
2.030700,5.208100,6.694600
2.038700,5.185600,6.701300
2.046700,5.162700,6.708800
2.054700,5.139400,6.716900
2.062800,5.115900,6.725700
2.070900,5.092000,6.735200
2.079000,5.067800,6.745400
2.087200,5.043300,6.756300
2.095400,5.018600,6.767800
2.103600,4.993600,6.780100
2.111900,4.968300,6.793100
2.120100,4.942800,6.806800
2.128500,4.917200,6.821300
2.136800,4.891300,6.836400
2.145200,4.865300,6.852300
2.153600,4.839000,6.868900
2.162100,4.812700,6.886200
2.170500,4.786200,6.904300
2.179100,4.759500,6.923100
2.187600,4.732800,6.942600
2.196200,4.706000,6.962800
2.204800,4.679100,6.983800
2.213500,4.652200,7.005500
2.222100,4.625200,7.027900
2.230900,4.598100,7.051100
2.239600,4.571100,7.075000
2.248400,4.544100,7.099600
2.257200,4.517000,7.124900
2.266100,4.490000,7.150900
2.275000,4.463000,7.177600
2.283900,4.436100,7.205100
2.292900,4.409200,7.233200
2.301900,4.382400,7.262100
2.310900,4.355700,7.291600
2.320000,4.329100,7.321800
2.329100,4.302700,7.352700
2.338200,4.276300,7.384300
2.347400,4.250100,7.416600
2.356600,4.224000,7.449500
2.365800,4.198100,7.483100
2.375100,4.172300,7.517300
2.384400,4.146800,7.552100
2.393800,4.121400,7.587600
2.403200,4.096200,7.623800
2.412600,4.071200,7.660500
2.422100,4.046400,7.697800
2.431600,4.021900,7.735800
2.441100,3.997600,7.774300
2.450700,3.973500,7.813500
2.460300,3.949700,7.853200
2.470000,3.926100,7.893500
2.479700,3.902800,7.934300
2.489400,3.879800,7.975700
2.499100,3.857000,8.017700
2.509000,3.834500,8.060100
2.518800,3.812300,8.103100
2.528700,3.790400,8.146700
2.538600,3.768800,8.190700
2.548600,3.747400,8.235200
2.558600,3.726400,8.280300
2.568600,3.705700,8.325800
2.578700,3.685300,8.371700
2.588800,3.665200,8.418200
2.599000,3.645400,8.465100
2.609200,3.625900,8.512500
2.619400,3.606700,8.560200
2.629700,3.587900,8.608500
2.640000,3.569400,8.657100
2.650300,3.551200,8.706200
2.660700,3.533300,8.755700
2.671200,3.515800,8.805600
2.681700,3.498600,8.855900
2.692200,3.481700,8.906500
2.702700,3.465100,8.957600
2.713400,3.448900,9.009000
2.724000,3.433000,9.060800
2.734700,3.417400,9.112900
2.745400,3.402200,9.165400
2.756200,3.387200,9.218300
2.767000,3.372600,9.271500
2.777900,3.358400,9.325000
2.788800,3.344400,9.378800
2.799700,3.330800,9.433000
2.810700,3.317500,9.487500
2.821700,3.304500,9.542300
2.832800,3.291900,9.597400
2.843900,3.279600,9.652800
2.855100,3.267500,9.708500
2.866300,3.255800,9.764500
2.877500,3.244500,9.820800
2.888800,3.233400,9.877300
2.900100,3.222600,9.934200
2.911500,3.212200,9.991300
2.922900,3.202000,10.049000
2.934400,3.192200,10.106000
2.945900,3.182700,10.164000
2.957500,3.173500,10.222000
2.969100,3.164500,10.281000
2.980700,3.155900,10.339000
2.992400,3.147600,10.398000
3.004200,3.139600,10.458000
3.016000,3.131800,10.517000
3.027800,3.124400,10.577000
3.039700,3.117200,10.636000
3.051600,3.110300,10.697000
3.063600,3.103700,10.757000
3.075600,3.097400,10.817000
3.087700,3.091400,10.878000
3.099800,3.085700,10.939000
3.111900,3.080200,11.000000
3.124100,3.075000,11.062000
3.136400,3.070100,11.123000
3.148700,3.065400,11.185000
3.161100,3.061100,11.247000
3.173500,3.057000,11.310000
3.185900,3.053100,11.372000
3.198400,3.049500,11.435000
3.211000,3.046200,11.498000
3.223600,3.043200,11.561000
3.236200,3.040400,11.624000
3.248900,3.037800,11.688000
3.261700,3.035500,11.751000
3.274400,3.033500,11.815000
3.287300,3.031700,11.879000
3.300200,3.030200,11.944000
3.313100,3.028900,12.008000
3.326100,3.027800,12.073000
3.339200,3.027100,12.138000
3.352300,3.026500,12.203000
3.365400,3.026200,12.268000
3.378700,3.026100,12.333000
3.391900,3.026300,12.399000
3.405200,3.026700,12.465000
3.418600,3.027300,12.531000
3.432000,3.028200,12.597000
3.445500,3.029300,12.663000
3.459000,3.030700,12.730000
3.472500,3.032200,12.797000
3.486200,3.034000,12.864000
3.499900,3.036100,12.931000
3.513600,3.038300,12.998000
3.527400,3.040800,13.066000
3.541200,3.043500,13.133000
3.555100,3.046500,13.201000
3.569100,3.049600,13.269000
3.583100,3.053000,13.337000
3.597100,3.056600,13.406000
3.611200,3.060400,13.475000
3.625400,3.064400,13.543000
3.639600,3.068700,13.612000
3.653900,3.073100,13.681000
3.668200,3.077800,13.751000
3.682600,3.082700,13.820000
3.697100,3.087800,13.890000
3.711600,3.093100,13.960000
3.726200,3.098700,14.030000
3.740800,3.104400,14.100000
3.755400,3.110400,14.171000
3.770200,3.116500,14.241000
3.785000,3.122900,14.312000
3.799800,3.129500,14.383000
3.814700,3.136300,14.454000
3.829700,3.143300,14.526000
3.844700,3.150500,14.597000
3.859800,3.157900,14.669000
3.875000,3.165500,14.741000
3.890200,3.173400,14.813000
3.905400,3.181400,14.885000
3.920700,3.189600,14.958000
3.936100,3.198100,15.030000
3.951600,3.206700,15.103000
3.967100,3.215500,15.176000
3.982600,3.224600,15.249000
3.998300,3.233800,15.323000
4.014000,3.243300,15.396000
4.029700,3.252900,15.470000
4.045500,3.262800,15.544000
4.061400,3.272800,15.618000
4.077300,3.283100,15.693000
4.093300,3.293600,15.767000
4.109400,3.304200,15.842000
4.125500,3.315100,15.917000
4.141700,3.326100,15.992000
4.157900,3.337400,16.067000
4.174300,3.348800,16.143000
4.190600,3.360500,16.219000
4.207100,3.372400,16.295000
4.223600,3.384400,16.371000
4.240200,3.396700,16.447000
4.256800,3.409100,16.523000
4.273500,3.421800,16.600000
4.290300,3.434600,16.677000
4.307100,3.447700,16.754000
4.324000,3.460900,16.831000
4.341000,3.474400,16.909000
4.358000,3.488000,16.986000
4.375100,3.501900,17.064000
4.392300,3.516000,17.142000
4.409500,3.530200,17.221000
4.426800,3.544700,17.299000
4.444200,3.559300,17.378000
4.461600,3.574200,17.456000
4.479100,3.589200,17.536000
4.496700,3.604500,17.615000
4.514300,3.619900,17.694000
4.532000,3.635600,17.774000
4.549800,3.651500,17.854000
4.567700,3.667500,17.934000
4.585600,3.683800,18.014000
4.603600,3.700200,18.095000
4.621700,3.716900,18.175000
4.639800,3.733800,18.256000
4.658000,3.750900,18.337000
4.676300,3.768100,18.419000
4.694600,3.785600,18.500000
4.713000,3.803300,18.582000
4.731500,3.821200,18.664000
4.750100,3.839300,18.746000
4.768700,3.857600,18.828000
4.787400,3.876100,18.911000
4.806200,3.894800,18.993000
4.825100,3.913800,19.076000
4.844000,3.932900,19.160000
4.863000,3.952200,19.243000
4.882100,3.971800,19.327000
4.901300,3.991500,19.410000
4.920500,4.011500,19.494000
4.939800,4.031700,19.579000
4.959200,4.052100,19.663000
4.978600,4.072700,19.748000
4.998200,4.093500,19.833000
5.017800,4.114500,19.918000
5.037500,4.135700,20.003000
5.057200,4.157200,20.089000
5.077100,4.178800,20.174000
5.097000,4.200700,20.260000
5.117000,4.222800,20.346000
5.137100,4.245100,20.433000
5.157200,4.267600,20.519000
5.177500,4.290400,20.606000
5.197800,4.313300,20.693000
5.218200,4.336500,20.780000
5.238600,4.359900,20.868000
5.259200,4.383500,20.956000
5.279800,4.407300,21.044000
5.300500,4.431400,21.132000
5.321300,4.455600,21.220000
5.342200,4.480100,21.309000
5.363200,4.504900,21.397000
5.384200,4.529800,21.486000
5.405400,4.555000,21.576000
5.426600,4.580400,21.665000
5.447900,4.606000,21.755000
5.469200,4.631800,21.845000
5.490700,4.657900,21.935000
5.512200,4.684200,22.025000
